0,0.925,0,0.0129032,-0.0193548,0.0516129,0,0,-0.00938673,0.187735,0.025729,0,-0.025729,0.128645,0,0,-0.0166113,0.0249169,0.941176,0,0,0,0.0883002,0.0172811,0,0,0.120968,0.0165975,0.0165975,0,0.149378,0.0164249,0.00821243,0,0.0328497
1,1,0.0385159,0,0.0770317,0.107844,0.0426844,0.0569125,0.113825,0.313019,0.029484,0.014742,0.0737101,0.22113,0.00831601,0.016632,0.0831601,0.12474,0.895833,0,0,-0.0963941,0.0535523,0,0,0,0.114869,0,0,-0.0890208,0.0356083,0,0,-0.0859476,0.0515685
1,0.846154,0.0568182,0.0142045,-0.0568182,0.142045,0,0.049505,-0.115512,0.148515,0.021575,0,-0.0431499,0.107875,0.0172736,0,-0.0604578,0.0431841,0.941176,0.00799254,0,0,0.0799254,0,0.0251046,0,0.0753138,0.0345026,0.013801,0,0.13801,0.00868432,0,0,0.0521059
1,0.897436,0.0177778,0.0296296,0.0414815,0.0948148,0.0658328,0.0351108,0.0833882,0.109721,0.0240964,0.0401606,0.0803213,0.104418,0.025,0,0.0666667,0.0666667,0.90625,0.00963082,0.00963082,0.0385233,0.0577849,0,0,0.0456274,0.136882,0,0,0.0502934,0.0502934,0.0248447,0.00828157,0.0331263,0.0828157
0,0.923077,0.0189903,0.00949517,0.00949517,0.15667,0.0244798,0,-0.0489596,0.208078,0.0250627,0,0.0250627,0.075188,0,0.00807646,0,0.0484587,0.9,0.0421053,0.00842105,0.0252632,0.117895,0,0,0,0,0,0.0195249,0,0.234299,0.0083114,0.0083114,0.0166228,0.0914254
0,0.807692,0.0228036,0.0152024,-0.019003,0.0950149,0,0,-0.0839161,0,0,0.0284158,-0.0426237,0.156287,0.0253593,0,-0.0422654,0.0507185,0.875,0.0676873,0.0290089,0.0676873,0.125705,0.0307062,0,0,0.0307062,0,0,-0.0257621,0.103049,0.0171355,0.0171355,0.034271,0.0685421
1,0.929825,0.0188107,0.0188107,0.025081,0.112864,0,0,-0.0147529,0.177035,0.0159257,0.00796284,0.0238885,0.0875912,0.0119904,0.0039968,0.0159872,0.059952,0.87931,0.0089946,0.014991,-0.0329802,0.14991,0.036626,0.0166482,-0.0233074,0.0799112,0,0,-0.0910125,0.0455063,0.0128884,0,-0.0343692,0.085923
0,0.928571,0.0444774,0,0.0889548,0.0667161,0.0206825,0.0827301,0.0827301,0.124095,0.0157109,0,0,0.109976,0.0375846,0.0150338,0.082686,0.082686,1,0.0163644,0.0245466,0.0490931,0.171826,0.0433369,0,0.0216685,0.0433369,0.0400267,0.0400267,0.12008,0.12008,0.0203218,0,0.0508044,0.0406435
0,0.930556,0.0445044,0.0121376,0.0202293,0.11733,0,0,0,0.0847458,0,0.036452,0.036452,0.121507,0.00834434,0.00417217,0.025033,0.0417217,0.88,0.0130477,0.0130477,-0.0260955,0.097858,0.0386847,0,0.0386847,0.193424,0,0,0,0,0.00864304,0,-0.0172861,0.0432152
1,0.918919,0,0.0124262,-0.0124262,0.0497049,0,0.0162162,-0.0324324,0.12973,0.0239664,0,0,0.0239664,0.0270962,0,-0.0180641,0.0632244,0.904762,0.0202224,0.0101112,-0.0303337,0.131446,0,0.0174876,-0.0524628,0.122413,0,0,0,0.108434,0.0180207,0.00901036,-0.0360414,0.0810933
1,0.862069,0.0252339,0.0315424,0.0315424,0.107244,0.0164994,0.0412485,0.0577478,0.189743,0.11106,0.0277649,0.138825,0.16659,0.0257806,0,0.0687482,0.111716,0.875,0.0257981,0.0257981,-0.0128991,0.154789,0.0175953,0,-0.0351906,0.0879765,0.0237201,0,-0.0711603,0.118601,0.0166667,0.00833333,-0.0333333,0.0416667
0,0.807692,0.0131435,0,-0.0920044,0.131435,0.0226586,0.0226586,-0.0226586,0.181269,0.0162646,0.0162646,-0.0650583,0.17891,0.00859968,0,-0.0687975,0.0945965,0.92,0.0505902,0.0168634,0.0337268,0.084317,0.018797,0.037594,0.037594,0.150376,0.0165746,0.0165746,-0.0165746,0.116022,0.0251748,0,0.0167832,0.109091
0,0.907407,0.0234604,0,0.0351906,0.0469208,0.00997838,0.0399135,0.00997838,0.139697,0.00813229,0,-0.0325291,0.0975874,0.0189705,0.00758821,0.0151764,0.102441,0.9,0.0053986,0.0053986,-0.0053986,0.129566,0,0,-0.0401137,0.120341,0,0.0133097,-0.0133097,0.079858,0,0,-0.0163099,0.0733945
0,0.916667,0.0234604,0,0.0351906,0.0469208,0.00997838,0.0399135,0.00997838,0.139697,0.00813229,0,-0.0325291,0.0975874,0.0189705,0.00758821,0.0151764,0.102441,0.9,0.0053986,0.0053986,-0.0053986,0.129566,0,0,-0.0401137,0.120341,0,0.0133097,-0.0133097,0.079858,0,0,-0.0163099,0.0733945
1,0.876712,0.0128811,0.0193216,-0.0193216,0.109489,0.00914774,0,-0.0457387,0.0640342,0.0118483,0.0118483,-0.0473934,0.177725,0.0208914,0.00417827,-0.0334262,0.0543175,0.875,0.00895522,0.00895522,-0.0447761,0.0985075,0.0222058,0.0111029,0.0222058,0.099926,0.0209205,0.0209205,-0.027894,0.104603,0.00422833,0,-0.0169133,0.0676533
1,0.888889,0.0128811,0.0193216,-0.0193216,0.109489,0.00914774,0,-0.0457387,0.0640342,0.0118483,0.0118483,-0.0473934,0.177725,0.0208914,0.00417827,-0.0334262,0.0543175,0.875,0.00895522,0.00895522,-0.0447761,0.0985075,0.0222058,0.0111029,0.0222058,0.099926,0.0209205,0.0209205,-0.027894,0.104603,0.00422833,0,-0.0169133,0.0676533
1,0.91358,0,0,-0.0773766,0.110538,0,0,-0.020202,0.10101,0,0,-0.0794702,0.0529801,0,0,-0.0683225,0.0640524,0.892308,0.0157164,0.0078582,-0.013097,0.0890596,0,0.0118835,-0.0118835,0.0713012,0,0.0020217,-0.0101085,0.0687378,0.00279486,0,-0.0111794,0.108999
1,0.882353,0.0339098,0.0203459,-0.0203459,0.149203,0.00860709,0.0258213,-0.0430354,0.111892,0.0219861,0.010993,-0.0219861,0.10993,0.00860092,0,-0.0215023,0.0430046,0.896552,0,0.0191164,-0.0350467,0.0669074,0.0185443,0,-0.0509968,0.15299,0.0128342,0,-0.0256684,0.115508,0.00415743,0,-0.0332594,0.0374169
1,0.935065,0.00620347,0.00620347,0,0.0775434,0.00784621,0.0156924,-0.00784621,0.102001,0.0237248,0,0.0118624,0.112693,0.0127497,0.00424989,0,0.080748,0.857143,0.0046864,0.0093728,-0.0140592,0.0656096,0,0,-0.0224467,0.20202,0.0128866,0,0.0257732,0.103093,0.0166136,0.0041534,-0.0083068,0.0789146
0,0.921348,0.016351,0.0204388,0.0286143,0.118545,0.00952079,0,-0.0190416,0.180895,0.0162881,0.00542937,0.0217175,0.0922993,0.0158332,0.00527774,0.0158332,0.0765272,0.927273,0.0249314,0.00498629,-0.0199452,0.13463,0,0.0179024,-0.0447561,0.143219,0,0,0,0.154905,0.00845309,0.00845309,-0.0253593,0.0845309
0,0.901786,0.016351,0.0204388,0.0286143,0.118545,0.00952079,0,-0.0190416,0.180895,0.0162881,0.00542937,0.0217175,0.0922993,0.0158332,0.00527774,0.0158332,0.0765272,0.927273,0.0249314,0.00498629,-0.0199452,0.13463,0,0.0179024,-0.0447561,0.143219,0,0,0,0.154905,0.00845309,0.00845309,-0.0253593,0.0845309
1,0.89313,0,0.0169659,-0.0318111,0.065743,0.0174233,0,-0.049366,0.107444,0.019611,0,-0.019611,0.0882497,0.00277136,0,-0.0360277,0.0387991,0.842105,0.0153325,0.0191657,-0.0210822,0.0939117,0,0,-0.0407886,0.0407886,0.0290135,0.0145068,-0.0217602,0.137814,0.0167856,0,-0.0293747,0.0545531
1,0.913793,0.014824,0.00494132,-0.0123533,0.128474,0.0135486,0,-0.0745173,0.135486,0.0119355,0.0119355,-0.0119355,0.0835488,0.00412286,0.00412286,-0.0247372,0.0371058,0.9375,0.0384933,0.0164971,0.0274952,0.109981,0.0146699,0.0586797,0.0733496,0.176039,0.0509944,0.0101989,0.0203978,0.163182,0.00832582,0,0.0333033,0.0666065
0,0.869565,0.00622471,0,-0.0373483,0.11827,0.0483286,0.0362465,-0.0120822,0.16915,0.0328542,0.0164271,-0.0246407,0.156057,0.00827358,0.00413679,-0.0248207,0.0703254,0.92,0.0108886,0.0145182,0.0181477,0.123405,0.0066482,0,-0.0132964,0.119668,0.00903478,0.0180696,0,0.0813131,0.00551395,0,0.00551395,0.0827092
0,0.857143,0.00622471,0,-0.0373483,0.11827,0.0483286,0.0362465,-0.0120822,0.16915,0.0328542,0.0164271,-0.0246407,0.156057,0.00827358,0.00413679,-0.0248207,0.0703254,0.92,0.0108886,0.0145182,0.0181477,0.123405,0.0066482,0,-0.0132964,0.119668,0.00903478,0.0180696,0,0.0813131,0.00551395,0,0.00551395,0.0827092
1,0.918919,0.0309162,0.0112423,0.00281057,0.106802,0,0,-0.0442804,0.0664207,0,0.02442,0.02442,0.11396,0.011106,0.00277649,0.00555298,0.0555298,0.921053,0.0336134,0.00840336,0.0336134,0.12605,0.106952,0,0.213904,0.106952,0.0203355,0.0203355,0.0101678,0.18302,0.00831313,0.0124697,0.0332525,0.0872878
1,0.875,0.0457387,0.0274432,0.0411648,0.123494,0.0472813,0,0,0.141844,0.0133839,0.0133839,0,0.107071,0.0174305,0.00871523,0.0261457,0.056649,0.857143,0.0118367,0.0118367,-0.0591833,0.147958,0.0264317,0.0132159,0.0132159,0.0991189,0.0149477,0.0199302,-0.0199302,0.119581,0.00561877,0,-0.0112375,0.0702346
1,0.8875,0.0261875,0.0261875,0.00436459,0.16149,0.00585766,0.0234306,-0.0292883,0.128868,0.0381388,0.0152555,0.00762777,0.144928,0.0172208,0,-0.00287013,0.0602727,0.895833,0.0159035,0.0099397,-0.0298191,0.13518,0.0312361,0.0200803,-0.0200803,0.111557,0,0.0137804,-0.0551217,0.0826826,0.0139873,0,-0.0279746,0.0727341
1,0.926471,0.017444,0.021805,0.0537856,0.0770442,0.0422353,0.0281569,0.0680458,0.114974,0.0248182,0.0434318,0.0641136,0.0972045,0.0334332,0.00417915,0.058508,0.0710455,0.930556,0.0277024,0.017314,0,0.166215,0.01825,0.01825,-0.00608334,0.146,0,0.0113895,0.022779,0.125285,0.0197721,0.00847378,0.00847378,0.0847378
0,0.926606,0.00739645,0.00369822,-0.0406805,0.114645,0,0,0,0.0880688,0,0.00585594,-0.0409916,0.0761273,0.00568397,0,-0.0341038,0.0710496,0.891892,0.0234875,0.0213523,-0.0106762,0.128114,0.0192287,0.0128191,-0.0384574,0.0833244,0.0185943,0.0148754,-0.0111566,0.171067,0.025022,0.00556045,-0.0166813,0.0611649
1,1,0.0234512,0.0195427,0.050811,0.136799,0.0352113,0,0.0234742,0.0821596,0.0373599,0.01868,0.0933998,0.0747198,0.0104566,0.0052283,0.052283,0.052283,0.981132,0.0240706,0,0.010698,0.0936079,0.00817996,0.00817996,0.0190866,0.070893,0.0183683,0.0275524,0.0214297,0.153069,0.0123856,0.00412854,0.0165141,0.0577995
0,0.842105,0.0086837,0.00434185,-0.0303929,0.121572,0.0303797,0.0227848,-0.0531646,0.121519,0.0221443,0.0110722,-0.0498247,0.166082,0.00555864,0.00277932,-0.0361312,0.0750417,0.849057,0.00768935,0.0153787,-0.0307574,0.11534,0.0176237,0.0176237,-0.0528712,0.149802,0,0,-0.0385666,0.144625,0.0240144,0.0040024,-0.040024,0.0840504
1,0.916667,0.02471,0.00823667,0.00205917,0.107077,0,0,-0.0498477,0.0498477,0.00617538,0.0185261,0.00617538,0.111157,0.0122391,0.00611953,0,0.0611953,0.929825,0.0227935,0.00759782,0.00759782,0.10637,0.0181324,0.0181324,0.0181324,0.163191,0.0321975,0.0241481,0.0321975,0.225382,0.0170479,0.00852394,0.0298338,0.0554056
1,0.905263,0.0146583,0.00549685,-0.0164906,0.100776,0.00923219,0.00923219,-0.0276966,0.0646253,0,0.00475059,-0.0142518,0.0807601,0.00209541,0,-0.0167633,0.0984843,0.906977,0.00399467,0.00798935,0.00399467,0.0918775,0,0.0253861,-0.0253861,0.101544,0.0373684,0.00679425,-0.0101914,0.125694,0.00865052,0,-0.00865052,0.0648789
0,0.918367,0.0233645,0.0133511,0.00333778,0.130174,0.0202361,0.0202361,0.0404722,0.202361,0,0,0,0,0.0171257,0.00428143,0.00856287,0.0642215,0.931818,0.0189573,0.0162492,0.0352065,0.116452,0.00555967,0.0111193,-0.00555967,0.127872,0.0183561,0.0244748,0.0122374,0.0978992,0.0103997,0,0.0207994,0.0727979
0,0.904348,0.0153581,0.00698097,-0.00977335,0.111695,0.00811359,0.0162272,-0.0162272,0.0892495,0.00372872,0.00372872,-0.00870034,0.0944608,0.00166003,0,-0.00996016,0.0946215,0.892308,0.0124385,0.0155481,0.00932884,0.105727,0.0070688,0.0070688,-0.0424128,0.162582,0.012449,0.00414966,0.00414966,0.087143,0.0160299,0.00400748,-0.00400748,0.0661234
0,0.884058,0.0153581,0.00698097,-0.00977335,0.111695,0.00811359,0.0162272,-0.0162272,0.0892495,0.00372872,0.00372872,-0.00870034,0.0944608,0.00166003,0,-0.00996016,0.0946215,0.892308,0.0124385,0.0155481,0.00932884,0.105727,0.0070688,0.0070688,-0.0424128,0.162582,0.012449,0.00414966,0.00414966,0.087143,0.0160299,0.00400748,-0.00400748,0.0661234
0,0.94898,0.0250752,0.0175527,0.0426279,0.120361,0.0417711,0,0.0167084,0.0835422,0.0446263,0.0223131,0.0446263,0.0892525,0.0102325,0.0102325,0.04093,0.0443409,0.901099,0.0459817,0.027589,0.0459817,0.122618,0.0420242,0.010506,-0.010506,0.157591,0.0176887,0.00884434,0.00884434,0.0884434,0.011629,0.011629,0.0290726,0.0552379
0,0.855422,0.0169598,0.0169598,-0.0157483,0.0908559,0,0,-0.0407886,0.0407886,0.0285149,0.0190099,-0.00475248,0.099802,0.013655,0,-0.019117,0.0655439,0.837838,0.0141766,0.0141766,-0.0519808,0.146491,0.0303056,0.0101019,0,0.131324,0.0138712,0.0208068,-0.0242747,0.131777,0.00423564,0,-0.0169426,0.0783594
0,0.926174,0.00559493,0.00839239,-0.036367,0.117493,0.0180045,0,0,0.0990248,0.00445964,0.00445964,-0.0312175,0.0758139,0.00635593,0,-0.029661,0.0635593,0.953271,0.00869471,0.00434735,0,0.073905,0.0050603,0.0101206,-0.0050603,0.0910854,0.0164824,0.00824119,0.00824119,0.123618,0.0113787,0.00284468,0,0.0768064
1,0.924731,0.0152547,0.0135597,0.0101698,0.147462,0.0136106,0,-0.0544423,0.122495,0.0311324,0.0155662,0.0233493,0.10118,0.00552919,0.00276459,0,0.0469981,0.888889,0.0382511,0.0318759,0.0382511,0.127504,0.0164485,0.032897,0.0411212,0.189158,0.0578174,0.0289087,0.0867261,0.216815,0.0300386,0,0.0514948,0.0944071
0,0.936842,0.013507,0.0221901,0.0434153,0.0820068,0.0344477,0.0203554,0.0422767,0.111172,0.0270673,0.0311274,0.0365408,0.0825551,0.0250139,0.00277932,0.0389105,0.0750417,0.921053,0.0363301,0.00173,0.00692002,0.0968802,0.0109164,0.0127358,0.00181939,0.0855116,0.023898,0.031864,0.00796601,0.165295,0.0162712,0.00542373,0.00542373,0.0623729
0,0.909091,0.013507,0.0221901,0.0434153,0.0820068,0.0344477,0.0203554,0.0422767,0.111172,0.0270673,0.0311274,0.0365408,0.0825551,0.0250139,0.00277932,0.0389105,0.0750417,0.921053,0.0363301,0.00173,0.00692002,0.0968802,0.0109164,0.0127358,0.00181939,0.0855116,0.023898,0.031864,0.00796601,0.165295,0.0162712,0.00542373,0.00542373,0.0623729
0,1,0.026687,0.00381243,0.0648113,0.11056,0.0201748,0.0336247,0.0739744,0.221923,0.0227416,0.0227416,0.0682249,0.219836,0.0209336,0.00837346,0.0669876,0.092108,0.901639,0.0254723,0.0191042,0.00636807,0.146466,0.00844535,0.0253361,-0.00844535,0.122458,0.0304723,0.0182834,0.0182834,0.158456,0.0188745,0,0.00629151,0.0545264
1,0.886076,0.00318167,0.00636335,-0.00954502,0.0668151,0,0,-0.0144161,0.230658,0.0082565,0,0.016513,0.115591,0.0110783,0.00276957,-0.00553914,0.0803176,0.891026,0.00316698,0.0158349,-0.0237523,0.0728405,0.021897,0,-0.0372249,0.122623,0.0133556,0.0133556,-0.0133556,0.0801336,0.00407401,0,-0.0264811,0.0407401
0,0.934066,0.0214989,0.00826879,0.00661503,0.0992255,0,0,-0.0251309,0.0879581,0.00501966,0.015059,0.0100393,0.0903539,0.0128897,0.00644486,0.00644486,0.0580037,0.926829,0.0261731,0.0186951,-0.00747803,0.11591,0.0182648,0.0365297,0.0547945,0.210046,0.0400311,0.00667186,-0.0133437,0.146781,0.0111044,0,0.00555221,0.0638505
1,0.888889,0.0321932,0.0241449,0.00804829,0.128773,0.0178971,0.0357942,-0.0178971,0.161074,0.0390625,0.0078125,0.0078125,0.148438,0.0205634,0,0,0.0945918,0.830645,0.0168966,0.00337933,-0.0371726,0.114897,0.0216939,0.0216939,-0.0379644,0.12474,0.0249792,0.0166528,-0.0541216,0.154038,0.00630561,0.00420374,-0.0357318,0.0714636
1,0.926829,0.0100773,0.0100773,0,0.0831374,0.00846382,0.0253915,-0.00846382,0.135421,0.0265448,0.00442413,-0.0221206,0.0951187,0.00848816,0,-0.0113176,0.0537584,0.896296,0.023886,0.015924,-0.0031848,0.133762,0.0196609,0.0147456,-0.0294913,0.103219,0.0136993,0.0219188,-0.0054797,0.17535,0.0207936,0.00415872,-0.00831745,0.068619
1,0.924242,0.0328392,0.0109464,0.0355758,0.125884,0.0483481,0,0.0966962,0.0483481,0.0139665,0.0139665,-0.00698324,0.139665,0.0053952,0.0080928,0.026976,0.0647424,0.894118,0.0157604,0,0.00788022,0.0551615,0.00674536,0.0337268,-0.0202361,0.128162,0.0107047,0,-0.0374665,0.128457,0.0149235,0.00497451,-0.00497451,0.0920284
1,0.940299,0.0152633,0.00872188,0.00218047,0.148272,0.0134318,0.0134318,0.0268637,0.188046,0,0,0,0,0.011126,0.00278151,0.00556302,0.0695378,0.85,0.0245801,0.0147481,-0.00491602,0.0983204,0.0367572,0.0367572,-0.0061262,0.147029,0.00646831,0.00646831,-0.0323415,0.122898,0.0216304,0.0054076,-0.0162228,0.094633
1,0.885714,0.0197235,0.00812143,-0.0104418,0.1137,0.00735835,0.0147167,-0.0220751,0.0809419,0.0111651,0.00710504,-0.00913505,0.0994705,0.00277149,0.00138575,-0.011086,0.0914592,0.905759,0.0025269,0.0126345,-0.0214787,0.0694898,0.017708,0,-0.0336452,0.115102,0.0105829,0.0105829,-0.0158744,0.116412,0.00330033,0,-0.0247525,0.0445545
0,0.948454,0.026878,0.0103377,0.0372157,0.121985,0.0483481,0,0.0966962,0.0483481,0.0100637,0.0150956,0,0.13586,0.0101826,0.00610956,0.0285113,0.0631322,0.92,0.020077,0.0100385,0,0.125481,0.0117843,0.0117843,0.00589217,0.164981,0.0254712,0.0152827,0.00509424,0.234335,0.0113653,0.00568263,0.00852394,0.0681915
1,0.895161,0.0179712,0.00748802,-0.0389377,0.136282,0.0299634,0.0216402,-0.0133171,0.138164,0,0.00953743,-0.0381497,0.0858369,0.0124301,0.00207168,-0.0310752,0.0766522,0.92623,0.018877,0.0125847,0.0151016,0.142207,0.0109964,0,-0.0366547,0.113629,0.0225225,0.0225225,0.0281532,0.112613,0.0104566,0.00209132,0.00836528,0.0481004
1,0.880282,0.0179712,0.00748802,-0.0389377,0.136282,0.0299634,0.0216402,-0.0133171,0.138164,0,0.00953743,-0.0381497,0.0858369,0.0124301,0.00207168,-0.0310752,0.0766522,0.92623,0.018877,0.0125847,0.0151016,0.142207,0.0109964,0,-0.0366547,0.113629,0.0225225,0.0225225,0.0281532,0.112613,0.0104566,0.00209132,0.00836528,0.0481004
0,0.894118,0.0217031,0.0153198,-0.0140432,0.125112,0.019996,0.0119976,-0.0319936,0.0919816,0.0110791,0.0177266,-0.0155107,0.163971,0.0166251,0.00332502,-0.0166251,0.0714879,0.933962,0.00744902,0.00744902,0,0.080077,0.0123622,0.0247244,0.0123622,0.135984,0.0375501,0.0136546,0.00341365,0.124598,0.00856348,0,0.00428174,0.0599443
0,0.914773,0.0135105,0.00900698,-0.0337762,0.130601,0.0146807,0,-0.0146807,0.0954245,0.00351638,0.0105491,-0.0351638,0.0773604,0.00510175,0,-0.0306105,0.0646222,0.886792,0.0225583,0.0125324,0.00751943,0.100259,0.0176678,0.0176678,-0.0235571,0.159011,0.0162426,0.0162426,0.00649702,0.107201,0.0177543,0.00322806,0,0.0597192
1,0.944056,0.0223021,0.0167266,0.0315946,0.11151,0.0393615,0.00656024,0.0196807,0.0918434,0.032047,0.0160235,0.032047,0.0881293,0.0148631,0.00743157,0.0272491,0.0421122,0.90625,0.0200365,0.0164585,0.0264768,0.0794304,0.027611,0.0156062,0.0132053,0.104442,0.0277159,0.0227666,0.0128681,0.0801782,0.0187344,0.0062448,0.0166528,0.0874271
0,0.929204,0.0259978,0.0173319,-0.00866593,0.101102,0.0195759,0.0326264,0.0391517,0.182708,0.0400802,0.01002,-0.00501002,0.155311,0.010412,0,0.00416479,0.0645542,0.942029,0.0149734,0.00998225,0.00499113,0.0848492,0.00909063,0.0109088,0.00545438,0.0781794,0.0130641,0.0195961,0.00653203,0.150237,0.012952,0.00215866,0.0107933,0.0755532
0,0.931298,0.0259978,0.0173319,-0.00866593,0.101102,0.0195759,0.0326264,0.0391517,0.182708,0.0400802,0.01002,-0.00501002,0.155311,0.010412,0,0.00416479,0.0645542,0.942029,0.0149734,0.00998225,0.00499113,0.0848492,0.00909063,0.0109088,0.00545438,0.0781794,0.0130641,0.0195961,0.00653203,0.150237,0.012952,0.00215866,0.0107933,0.0755532
0,0.894737,0.0418475,0.0232486,0.032548,0.132517,0.0447761,0.0149254,0.00746269,0.19403,0.0122951,0.00614754,0,0.110656,0.0106041,0.0106041,0.0212082,0.0593828,0.890244,0.0287563,0.0246482,0.0164322,0.110917,0.0162169,0.0216226,0.0108113,0.162169,0.0510465,0.0306279,0.0510465,0.234814,0.0229731,0,0.0229731,0.0832775
1,0.927835,0.0233857,0.0155905,0.00519683,0.171495,0.0136695,0.0136695,-0.009113,0.118469,0,0.00854579,0.00854579,0.0940037,0.0171276,0.00642284,0.00642284,0.079215,0.926829,0.0324032,0.0162016,0.0162016,0.140414,0.0179122,0.0298537,0,0.143298,0.0320684,0.0106895,0.0160342,0.128274,0.0139121,0,0.0111297,0.0890373
0,0.914286,0.00237464,0.00474928,-0.00474928,0.085487,0.0105171,0,0,0.231376,0.00637484,0.00637484,0.0191245,0.152996,0.0104181,0.00208362,0,0.0687595,0.923077,0.0337233,0.00999209,0.0162371,0.102419,0.0167461,0.0153506,0.0139551,0.110245,0.0183155,0.0351047,0.0198418,0.166366,0.0249014,0.00415024,0.016601,0.0581033
0,0.945652,0.0198031,0.0165026,0.00825128,0.148523,0.0395127,0.00987817,0.0395127,0.207442,0,0,0,0,0.0125484,0.00209139,0.0125484,0.0669246,0.913333,0.0222479,0.0173039,0.00741595,0.133487,0.0103603,0.0241741,-0.00345344,0.124324,0.0251741,0.0151045,0.0151045,0.14601,0.0168601,0,0.00843004,0.0573243
0,0.972222,0.0187191,0.00267415,0.0401123,0.117663,0.0118227,0.0197044,0.035468,0.165517,0.0202259,0.0202259,0.0404517,0.202259,0.0167582,0.00558607,0.0391025,0.075412,0.948571,0.0148799,0.0127542,0.0276341,0.112662,0.0046919,0.0093838,-0.0046919,0.117297,0.0142135,0.0189514,0.00947568,0.0805433,0.00821423,0,0.0164285,0.0657138
0,0.944444,0.0253366,0.019375,0.026827,0.11625,0.0360175,0.00514536,0.0154361,0.108052,0.0267171,0.0133586,0.0200378,0.100189,0.0140572,0.0060245,0.0220898,0.0401633,0.865248,0.0113967,0.0151956,-0.0379891,0.151956,0.0242457,0.0080819,0,0.113147,0.0133452,0.0160142,-0.0213523,0.122776,0.00502639,0,-0.0134037,0.0871241
