113,http://www.hockey-reference.com/boxscores/201410250PHI.html,2014-10-25,Detroit Red Wings,Philadelphia Flyers,2,4
114,http://www.hockey-reference.com/boxscores/201410250SJS.html,2014-10-25,Buffalo Sabres,San Jose Sharks,2,1
115,http://www.hockey-reference.com/boxscores/201410250STL.html,2014-10-25,Chicago Blackhawks,St. Louis Blues,2,3
116,http://www.hockey-reference.com/boxscores/201410250TOR.html,2014-10-25,Boston Bruins,Toronto Maple Leafs,4,1
117,http://www.hockey-reference.com/boxscores/201410260ANA.html,2014-10-26,San Jose Sharks,Anaheim Ducks,4,1
118,http://www.hockey-reference.com/boxscores/201410260CHI.html,2014-10-26,Ottawa Senators,Chicago Blackhawks,1,2
119,http://www.hockey-reference.com/boxscores/201410260LAK.html,2014-10-26,Columbus Blue Jackets,Los Angeles Kings,2,5
120,http://www.hockey-reference.com/boxscores/201410260VAN.html,2014-10-26,Washington Capitals,Vancouver Canucks,2,4
121,http://www.hockey-reference.com/boxscores/201410260WPG.html,2014-10-26,Colorado Avalanche,Winnipeg Jets,1,2
122,http://www.hockey-reference.com/boxscores/201410270EDM.html,2014-10-27,Montreal Canadiens,Edmonton Oilers,0,3
123,http://www.hockey-reference.com/boxscores/201410270NYR.html,2014-10-27,Minnesota Wild,New York Rangers,4,5
124,http://www.hockey-reference.com/boxscores/201410280BOS.html,2014-10-28,Minnesota Wild,Boston Bruins,4,3
125,http://www.hockey-reference.com/boxscores/201410280CBJ.html,2014-10-28,Ottawa Senators,Columbus Blue Jackets,5,2
126,http://www.hockey-reference.com/boxscores/201410280CGY.html,2014-10-28,Montreal Canadiens,Calgary Flames,2,1
127,http://www.hockey-reference.com/boxscores/201410280CHI.html,2014-10-28,Anaheim Ducks,Chicago Blackhawks,1,0
128,http://www.hockey-reference.com/boxscores/201410280COL.html,2014-10-28,San Jose Sharks,Colorado Avalanche,3,2
129,http://www.hockey-reference.com/boxscores/201410280DAL.html,2014-10-28,St. Louis Blues,Dallas Stars,4,3
130,http://www.hockey-reference.com/boxscores/201410280NYI.html,2014-10-28,Winnipeg Jets,New York Islanders,4,3
131,http://www.hockey-reference.com/boxscores/201410280PHI.html,2014-10-28,Los Angeles Kings,Philadelphia Flyers,2,3
132,http://www.hockey-reference.com/boxscores/201410280PIT.html,2014-10-28,New Jersey Devils,Pittsburgh Penguins,3,8
133,http://www.hockey-reference.com/boxscores/201410280TBL.html,2014-10-28,Arizona Coyotes,Tampa Bay Lightning,3,7
134,http://www.hockey-reference.com/boxscores/201410280TOR.html,2014-10-28,Buffalo Sabres,Toronto Maple Leafs,0,4
135,http://www.hockey-reference.com/boxscores/201410280VAN.html,2014-10-28,Carolina Hurricanes,Vancouver Canucks,1,4
136,http://www.hockey-reference.com/boxscores/201410290EDM.html,2014-10-29,Nashville Predators,Edmonton Oilers,4,1
137,http://www.hockey-reference.com/boxscores/201410290WSH.html,2014-10-29,Detroit Red Wings,Washington Capitals,4,2
138,http://www.hockey-reference.com/boxscores/201410300BUF.html,2014-10-30,Boston Bruins,Buffalo Sabres,3,2
139,http://www.hockey-reference.com/boxscores/201410300COL.html,2014-10-30,New York Islanders,Colorado Avalanche,0,5
140,http://www.hockey-reference.com/boxscores/201410300FLA.html,2014-10-30,Arizona Coyotes,Florida Panthers,1,2
141,http://www.hockey-reference.com/boxscores/201410300MIN.html,2014-10-30,San Jose Sharks,Minnesota Wild,3,4
142,http://www.hockey-reference.com/boxscores/201410300NJD.html,2014-10-30,Winnipeg Jets,New Jersey Devils,1,2
143,http://www.hockey-reference.com/boxscores/201410300OTT.html,2014-10-30,Chicago Blackhawks,Ottawa Senators,5,4
144,http://www.hockey-reference.com/boxscores/201410300PIT.html,2014-10-30,Los Angeles Kings,Pittsburgh Penguins,0,3
145,http://www.hockey-reference.com/boxscores/201410300STL.html,2014-10-30,Anaheim Ducks,St. Louis Blues,0,2
146,http://www.hockey-reference.com/boxscores/201410300TBL.html,2014-10-30,Philadelphia Flyers,Tampa Bay Lightning,3,4
147,http://www.hockey-reference.com/boxscores/201410300VAN.html,2014-10-30,Montreal Canadiens,Vancouver Canucks,2,3
148,http://www.hockey-reference.com/boxscores/201410310CBJ.html,2014-10-31,Toronto Maple Leafs,Columbus Blue Jackets,4,1
149,http://www.hockey-reference.com/boxscores/201410310CGY.html,2014-10-31,Nashville Predators,Calgary Flames,3,4
150,http://www.hockey-reference.com/boxscores/201410310DAL.html,2014-10-31,Anaheim Ducks,Dallas Stars,2,1
151,http://www.hockey-reference.com/boxscores/201410310DET.html,2014-10-31,Los Angeles Kings,Detroit Red Wings,2,5
152,http://www.hockey-reference.com/boxscores/201411010BOS.html,2014-11-01,Ottawa Senators,Boston Bruins,2,4
153,http://www.hockey-reference.com/boxscores/201411010CAR.html,2014-11-01,Arizona Coyotes,Carolina Hurricanes,0,3
154,http://www.hockey-reference.com/boxscores/201411010EDM.html,2014-11-01,Vancouver Canucks,Edmonton Oilers,3,2
155,http://www.hockey-reference.com/boxscores/201411010FLA.html,2014-11-01,Philadelphia Flyers,Florida Panthers,1,2
